_step,actor/entropy,actor/grad_norm,actor/loss,actor/lr,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,perf/throughput,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,timing_s/step,training/global_step,training/num_turns/max,training/num_turns/mean,training/num_turns/min
332,0.08290412276983261,0.2170727252960205,-0.0029668351635336876,5e-07,0.8999999761581421,0.05937500298023224,-0.10000000149011612,0.8999999761581421,0.05937500298023224,-0.10000000149011612,506.89218700396754,0.00390625,445,137.2109375,74,57.68780965600308,332,4,4.0,4
333,0.0829954668879509,0.2996485233306885,-0.01966261677443981,5e-07,0.8999999761581421,0.07968749850988388,-0.20000000298023224,0.8999999761581421,0.07968749850988388,-0.20000000298023224,515.8990381539633,0.00390625,347,132.54296875,1,55.977522469002,333,4,3.96875,2
334,0.07496187090873718,0.22161123156547546,-0.00019859103485941887,5e-07,0.8999999761581421,0.09687500447034836,-0.10000000149011612,0.8999999761581421,0.09687500447034836,-0.10000000149011612,521.4402320417919,0.00390625,400,133.3203125,72,55.430130288994405,334,4,4.0,4
335,0.06854743510484695,0.123818039894104,-0.000352292787283659,5e-07,0.8999999761581421,0.04648437350988388,-0.20000000298023224,0.8999999761581421,0.04648437350988388,-0.20000000298023224,535.4981881577881,0.00390625,322,141.7578125,42,55.56041207600356,335,4,3.9921875,2
336,0.08599899709224701,0.2500283718109131,0.05144982784986496,5e-07,0.8999999761581421,0.0371093787252903,-0.20000000298023224,0.8999999761581421,0.0371093787252903,-0.20000000298023224,523.9209400990987,0.00390625,1024,139.6171875,72,56.11438243800512,336,4,3.9921875,2
337,0.07792691886425018,0.22249700129032135,0.04292028769850731,5e-07,0.8999999761581421,0.05742187425494194,-0.20000000298023224,0.8999999761581421,0.05742187425494194,-0.20000000298023224,504.8962586750749,0.00390625,1024,135.0390625,1,57.71581686200079,337,4,3.9609375,2
338,0.09923192113637924,0.2984981834888458,-0.005714385770261288,5e-07,0.8999999761581421,0.08906248956918716,-0.20000000298023224,0.8999999761581421,0.08906248956918716,-0.20000000298023224,462.5205211255789,0.00390625,285,130.0625,26,61.79185289000452,338,6,3.984375,2
339,0.0831395611166954,0.3396567702293396,0.050818394869565964,5e-07,0.8999999761581421,0.07070312649011612,-0.20000000298023224,0.8999999761581421,0.07070312649011612,-0.20000000298023224,480.907768992601,0.00390625,1024,143.5,72,61.77483899299841,339,4,4.0,4
340,0.0879618376493454,0.2432475984096527,-0.006165703758597374,5e-07,0.8999999761581421,0.11210937798023224,-0.20000000298023224,0.8999999761581421,0.11210937798023224,-0.20000000298023224,527.0656809423498,0.00390625,360,138.63671875,73,55.91475800000626,340,4,4.0,4
341,0.09388028085231781,0.20239311456680298,-0.003443098161369562,5e-07,0.8999999761581421,0.07187499850988388,-0.10000000149011612,0.8999999761581421,0.07187499850988388,-0.10000000149011612,519.016462301683,0.00390625,334,130.60546875,73,55.431286076003744,341,4,3.9921875,2
342,0.07687808573246002,0.23115253448486328,-2.5637447834014893e-05,5e-07,0.8999999761581421,0.07148437947034836,-0.20000000298023224,0.8999999761581421,0.07148437947034836,-0.20000000298023224,515.0348417880955,0.00390625,272,129.74609375,26,55.49284763099422,342,4,3.984375,2
343,0.10267593711614609,0.3445069491863251,0.04998865723609924,5e-07,0.8999999761581421,0.06171874329447746,-0.20000000298023224,0.8999999761581421,0.06171874329447746,-0.20000000298023224,481.24203655964646,0.00390625,1024,133.94140625,42,60.032681696997315,343,4,3.984375,2
344,0.08900850266218185,0.26635977625846863,0.00469351839274168,5e-07,0.8999999761581421,0.0449218712747097,-0.20000000298023224,0.8999999761581421,0.0449218712747097,-0.20000000298023224,525.2529863696931,0.00390625,482,135.22265625,74,55.50515800300491,344,4,3.9921875,2
345,0.09146269410848618,0.4203105866909027,0.050629500299692154,5e-07,0.8999999761581421,0.08828125149011612,-0.20000000298023224,0.8999999761581421,0.08828125149011612,-0.20000000298023224,525.0880548374797,0.00390625,1024,136.01953125,40,55.50926122099918,345,4,3.9765625,2
346,0.08716866374015808,0.12752188742160797,0.00016220426186919212,5e-07,0.8999999761581421,0.15000000596046448,-0.10000000149011612,0.8999999761581421,0.15000000596046448,-0.10000000149011612,525.1825224354567,0.00390625,343,136.29296875,75,55.700158993000514,346,4,4.0,4
347,0.09248759597539902,0.28260117769241333,-0.0004912586882710457,5e-07,0.8999999761581421,0.10585936903953552,-0.20000000298023224,0.8999999761581421,0.10585936903953552,-0.20000000298023224,509.9519112697608,0.00390625,255,129.25,73,56.04057827500219,347,4,3.9921875,2
348,0.08318588882684708,0.16311930119991302,0.004246477037668228,5e-07,0.8999999761581421,0.01210937462747097,-0.20000000298023224,0.8999999761581421,0.01210937462747097,-0.20000000298023224,539.5702733162938,0.00390625,390,141.73828125,73,55.13693298400176,348,4,4.0,4
349,0.08322189748287201,0.432603657245636,0.013567706570029259,5e-07,0.8999999761581421,0.10585936903953552,-0.20000000298023224,0.8999999761581421,0.10585936903953552,-0.20000000298023224,507.97103480836546,0.00390625,332,128.76953125,74,55.9997481169994,349,4,3.9921875,2
350,0.10032005608081818,0.20693574845790863,-0.003697922918945551,5e-07,0.8999999761581421,0.06757812201976776,-0.20000000298023224,0.8999999761581421,0.06757812201976776,-0.20000000298023224,480.15611740711756,0.00390625,860,131.77734375,1,59.932069918002526,350,4,3.9765625,2
351,0.08168786019086838,0.23777617514133453,0.0016095684841275215,5e-07,0.8999999761581421,0.05429687350988388,-0.20000000298023224,0.8999999761581421,0.05429687350988388,-0.20000000298023224,500.12980799158646,0.00390625,569,130.91796875,1,57.51056933699874,351,4,3.9921875,2
352,0.11158540844917297,0.31865614652633667,0.00720146344974637,5e-07,0.8999999761581421,0.08710937201976776,-0.20000000298023224,0.8999999761581421,0.08710937201976776,-0.20000000298023224,523.1421685996836,0.00390625,887,133.98046875,11,55.623025148001034,352,4,3.9765625,2
353,0.09172820299863815,0.22674959897994995,0.0019050249829888344,5e-07,0.8999999761581421,0.04921874776482582,-0.20000000298023224,0.8999999761581421,0.04921874776482582,-0.20000000298023224,507.7877099876607,0.00390625,454,137.09375,73,57.92184296999767,353,4,3.984375,2
354,0.09828067570924759,0.28672149777412415,0.08388089388608932,5e-07,0.8999999761581421,0.014453123323619366,-0.20000000298023224,0.8999999761581421,0.014453123323619366,-0.20000000298023224,469.64032381866934,0.00390625,1024,133.54296875,70,61.79569455199817,354,4,3.9921875,2
355,0.09096317738294601,0.30369728803634644,0.03934027999639511,5e-07,0.699999988079071,0.0458984375,-0.20000000298023224,0.699999988079071,0.0458984375,-0.20000000298023224,500.00652010468775,0.00390625,1024,133.41796875,1,57.954744258000574,355,4,3.984375,2
356,0.07950060814619064,0.1512201875448227,0.016119807958602905,5e-07,0.8999999761581421,0.03085937164723873,-0.20000000298023224,0.8999999761581421,0.03085937164723873,-0.20000000298023224,506.7890388640165,0.00390625,467,132.96484375,74,57.54613411799801,356,4,3.9921875,2
357,0.0815066397190094,0.1615082323551178,-0.0006120000034570694,5e-07,0.8999999761581421,0.021484375,-0.20000000298023224,0.8999999761581421,0.021484375,-0.20000000298023224,508.99755024753046,0.00390625,753,138.578125,72,57.994385209996835,357,4,3.9921875,2
358,0.08946305513381958,0.25588294863700867,-0.006591372657567263,5e-07,0.8999999761581421,0.08984375,-0.10000000149011612,0.8999999761581421,0.08984375,-0.10000000149011612,503.6972278320231,0.00390625,604,132.48828125,1,57.562854027994035,358,4,3.9921875,2
359,0.10180308669805527,0.23797646164894104,0.08276626467704773,5e-07,0.8999999761581421,0.09218750149011612,-0.20000000298023224,0.8999999761581421,0.09218750149011612,-0.20000000298023224,478.6680006471586,0.0078125,1024,131.7265625,75,60.3455839140006,359,4,3.9765625,2
360,0.10628865659236908,0.3300454616546631,0.027334487065672874,5e-07,0.699999988079071,0.05546874925494194,-0.20000000298023224,0.699999988079071,0.05546874925494194,-0.20000000298023224,494.9468184888749,0.00390625,475,127.94140625,73,57.521836562002136,360,4,4.0,4
361,0.104673370718956,0.29377481341362,-0.007753534242510796,5e-07,0.8999999761581421,0.11249999701976776,-0.10000000149011612,0.8999999761581421,0.11249999701976776,-0.10000000149011612,502.26169878684516,0.00390625,374,123.9140625,73,56.27843028499774,361,4,4.0,4
362,0.07957285642623901,0.41525891423225403,0.010331840254366398,5e-07,0.8999999761581421,0.130859375,-0.20000000298023224,0.8999999761581421,0.130859375,-0.20000000298023224,503.5295073679095,0.00390625,251,122.59375,72,55.941110874002334,362,4,3.9765625,2
363,0.08403220772743225,0.28159958124160767,-0.0030982736498117447,5e-07,0.8999999761581421,0.07070312649011612,-0.10000000149011612,0.8999999761581421,0.07070312649011612,-0.10000000149011612,509.2479097367565,0.00390625,584,136.33203125,28,57.73268665000069,363,4,3.984375,2
364,0.08573855459690094,0.28809016942977905,-0.010303291492164135,5e-07,0.8999999761581421,0.07343750447034836,-0.20000000298023224,0.8999999761581421,0.07343750447034836,-0.20000000298023224,482.07846703073005,0.00390625,230,120.0625,1,58.02997211700131,364,4,3.984375,2
365,0.10108589380979538,0.599277138710022,-0.007447362411767244,5e-07,0.949999988079071,0.0839843824505806,-0.20000000298023224,0.949999988079071,0.0839843824505806,-0.20000000298023224,489.6967936432135,0.00390625,372,122.72265625,52,57.43400889100303,365,4,3.984375,2
366,0.08097398281097412,0.25611865520477295,0.011951296590268612,5e-07,0.8999999761581421,0.06523437798023224,-0.10000000149011612,0.8999999761581421,0.06523437798023224,-0.10000000149011612,509.66376210638316,0.00390625,400,125.37890625,73,55.70976810800494,366,4,4.0,4
367,0.08647044003009796,0.2786020338535309,-0.002070152200758457,5e-07,0.8999999761581421,0.09023438394069672,-0.20000000298023224,0.8999999761581421,0.09023438394069672,-0.20000000298023224,513.1944893607019,0.00390625,304,125.99609375,73,55.3352590269933,367,4,4.0,4
368,0.0892372727394104,0.1899898201227188,0.004322359804064035,5e-07,0.8999999761581421,0.0371093787252903,-0.20000000298023224,0.8999999761581421,0.0371093787252903,-0.20000000298023224,497.8358702539248,0.00390625,576,128.9765625,73,57.60633516699454,368,4,3.984375,2
369,0.09389147162437439,0.1892547607421875,-0.002757882932201028,5e-07,0.949999988079071,0.056640625,-0.20000000298023224,0.949999988079071,0.056640625,-0.20000000298023224,492.2096748704166,0.00390625,245,124.59765625,72,57.74012875200424,369,4,3.9921875,2
370,0.08316144347190857,0.19954517483711243,-0.002573336474597454,5e-07,0.8999999761581421,0.08437500149011612,-0.10000000149011612,0.8999999761581421,0.08437500149011612,-0.10000000149011612,505.9402289678499,0.00390625,234,120.66015625,73,55.453684829997655,370,4,4.0,4
371,0.07543222606182098,0.39344385266304016,0.05633658170700073,5e-07,0.8999999761581421,0.07695312052965164,-0.20000000298023224,0.8999999761581421,0.07695312052965164,-0.20000000298023224,497.5297450241508,0.00390625,1024,131.00390625,1,57.94075688600424,371,4,3.9765625,2
372,0.07815767079591751,0.29287752509117126,0.002651261631399393,5e-07,0.8999999761581421,0.10859374701976776,-0.10000000149011612,0.8999999761581421,0.10859374701976776,-0.10000000149011612,493.82676620660084,0.00390625,494,125.44921875,55,57.43258960599633,372,4,3.9921875,2
373,0.09321154654026031,0.26592355966567993,-0.015041600912809372,5e-07,0.8999999761581421,0.1054687425494194,-0.20000000298023224,0.8999999761581421,0.1054687425494194,-0.20000000298023224,509.1792614296317,0.00390625,333,123.55859375,40,55.56343736499548,373,4,3.9921875,2
374,0.08392515033483505,0.3462388813495636,-0.009434936568140984,5e-07,0.949999988079071,0.08359374850988388,-0.20000000298023224,0.949999988079071,0.08359374850988388,-0.20000000298023224,496.904877444074,0.00390625,657,131.33203125,1,58.27121309200447,374,4,3.96875,2
375,0.08795686066150665,0.15229852497577667,-0.002506163902580738,5e-07,0.8999999761581421,0.06875000149011612,-0.10000000149011612,0.8999999761581421,0.06875000149011612,-0.10000000149011612,505.69532555177574,0.00390625,280,123.30078125,73,55.826598692001426,375,4,4.0,4
376,0.067104272544384,0.19745203852653503,-0.004831470549106598,5e-07,0.8999999761581421,0.02460937201976776,-0.20000000298023224,0.8999999761581421,0.02460937201976776,-0.20000000298023224,511.9515276508832,0.00390625,428,137.890625,72,57.88047969300533,376,4,3.9921875,2
377,0.09112927317619324,0.23159489035606384,-0.0009430423378944397,5e-07,0.8999999761581421,0.03398437425494194,-0.20000000298023224,0.8999999761581421,0.03398437425494194,-0.20000000298023224,507.9021590514779,0.00390625,347,123.5390625,55,55.9074213290005,377,4,3.9921875,2
378,0.0814262181520462,0.3250267803668976,0.06674635410308838,5e-07,0.8999999761581421,0.09218750149011612,-0.20000000298023224,0.8999999761581421,0.09218750149011612,-0.20000000298023224,513.6315417111738,0.00390625,1024,129.2578125,72,55.959374894002394,378,4,3.96875,2
379,0.07296475023031235,0.24032554030418396,-0.004435933660715818,5e-07,0.8999999761581421,0.06406249850988388,-0.20000000298023224,0.8999999761581421,0.06406249850988388,-0.20000000298023224,521.7864327949579,0.00390625,299,127.9765625,1,55.205536574998405,379,4,3.96875,2
380,0.09977995604276657,0.26622357964515686,0.05565326660871506,5e-07,0.8999999761581421,0.08710937947034836,-0.20000000298023224,0.8999999761581421,0.08710937947034836,-0.20000000298023224,484.0223303760983,0.00390625,1024,125.35546875,71,58.2984466400012,380,4,3.9921875,2
381,0.08542440831661224,0.31734520196914673,0.06478787958621979,5e-07,0.8999999761581421,0.09609374403953552,-0.20000000298023224,0.8999999761581421,0.09609374403953552,-0.20000000298023224,466.55505608795806,0.00390625,1024,130.30078125,73,61.56883228500374,381,6,4.0,2
382,0.0830315575003624,0.2812522053718567,-0.0021377261728048325,5e-07,0.8999999761581421,0.11796875298023224,-0.10000000149011612,0.8999999761581421,0.11796875298023224,-0.10000000149011612,495.4353564351028,0.00390625,282,117.9453125,1,56.19199283700436,382,4,3.9765625,2
383,0.0757516399025917,0.14840586483478546,0.0030665425583720207,5e-07,0.8999999761581421,0.11249999701976776,-0.10000000149011612,0.8999999761581421,0.11249999701976776,-0.10000000149011612,511.40393325455767,0.00390625,255,127.5390625,73,55.83551111599809,383,4,4.0,4
384,0.08560281246900558,0.2735706865787506,0.005777198821306229,5e-07,0.8999999761581421,0.05898436903953552,-0.20000000298023224,0.8999999761581421,0.05898436903953552,-0.20000000298023224,494.24718097393946,0.00390625,460,126.91015625,51,57.95733613199991,384,4,3.9921875,2
385,0.07586001604795456,0.25700923800468445,0.048014577478170395,5e-07,0.8999999761581421,0.09609374403953552,-0.20000000298023224,0.8999999761581421,0.09609374403953552,-0.20000000298023224,503.1265410610388,0.00390625,1024,133.26171875,46,57.71063068699732,385,4,3.984375,2
386,0.08014797419309616,0.2588801681995392,0.03990098461508751,5e-07,0.8999999761581421,0.05507812649011612,-0.20000000298023224,0.8999999761581421,0.05507812649011612,-0.20000000298023224,487.93721948245894,0.00390625,1024,132.4375,37,59.60602888799622,386,4,3.984375,2
387,0.07217928022146225,0.24509795010089874,0.006174485199153423,5e-07,0.8999999761581421,0.052734375,-0.10000000149011612,0.8999999761581421,0.052734375,-0.10000000149011612,507.72816683538355,0.00390625,612,133.16796875,1,57.343184605000715,387,4,3.9921875,2
388,0.0852551981806755,0.25600093603134155,0.002322617918252945,5e-07,0.8999999761581421,0.15898437798023224,-0.20000000298023224,0.8999999761581421,0.15898437798023224,-0.20000000298023224,500.5984377948741,0.00390625,268,121.25,35,56.02894032900076,388,4,3.9921875,2
389,0.06768503040075302,0.3493397831916809,-0.0036623277701437473,5e-07,0.8999999761581421,0.08710937201976776,-0.20000000298023224,0.8999999761581421,0.08710937201976776,-0.20000000298023224,496.27362118048865,0.00390625,506,131.328125,70,58.346844893996604,389,4,3.9921875,2
390,0.0876607894897461,0.23543627560138702,0.008127620443701744,5e-07,0.8999999761581421,0.09726563096046448,-0.10000000149011612,0.8999999761581421,0.09726563096046448,-0.10000000149011612,460.4574535215004,0.00390625,342,123.7890625,57,61.507311443005165,390,6,4.0,2
391,0.07938511669635773,0.23672179877758026,0.007339908741414547,5e-07,0.8999999761581421,0.09687500447034836,-0.10000000149011612,0.8999999761581421,0.09687500447034836,-0.10000000149011612,507.0405704271511,0.00390625,279,124.265625,74,55.93438011500257,391,4,4.0,4
392,0.07616465538740158,0.1569598764181137,-0.0014514140784740448,5e-07,0.8999999761581421,0.12812498211860657,-0.10000000149011612,0.8999999761581421,0.12812498211860657,-0.10000000149011612,499.1907687272151,0.00390625,234,116.2421875,74,55.3946541730038,392,4,4.0,4
